"USAF","WBAN","STATION NAME","CTRY","STATE","ICAO","LAT","LON","ELEV(M)","BEGIN","END"
"999999","00100","DEXTER B FLORENCE MEM FLD AP","US","AR","","+34.100","-093.066","+0055.5","20120902","20121124"
"999999","00178","LINDEN AIRPORT","US","NJ","KLDJ","+40.617","-074.250","+0007.0","20140731","20161231"
"999999","00262","MUSTANG ISLAND A85A","US","TX","","+27.733","-096.183","+0000.3","20140731","20200416"
"999999","00343","ST MARYS HOSPITAL","US","MN","","+44.017","-092.483","+0355.1","20140731","20240129"
"999999","00370","PINEY ISLAND","US","NC","","+35.020","-076.460","+0005.2","20140731","20240129"
"999999","00421","MADISONVILLE MUNICIPAL AIRPORT","US","KY","","+37.350","-087.400","+0124.4","20140731","20240130"
"999999","00423","DE QUINCY INDUSTRIAL AIRPARK","US","LA","","+30.441","-093.474","+0025.6","20140731","20240129"
"999999","00425","MIDDLEBURY STATE AIRPORT","US","VT","","+43.985","-073.095","+0149.1","20140731","20240129"
"999999","00440","CULLMAN REGIONAL AIRPORT FOLSOM FIELD","US","AL","","+34.269","-085.858","+0295.7","20140731","20240129"
"999999","00447","ATHENS MUNICIPAL AIRPORT","US","TX","","+32.164","-095.828","+0135.3","20140731","20231014"
"999999","00458","CLERMONT COUNTY AIRPORT","US","OH","","+39.078","-084.210","+0257.0","20140731","20240129"
"999999","00460","LOUISIANA REGIONAL AIRPORT","US","LA","","+30.173","-090.941","+0004.6","20140731","20170303"
"999999","00472","KRYGYZSTAN US MIL BISHKEK MANAS","AF","","KQHT","+43.067","+074.467","+0637.0","20200908","20200927"
"999999","00477","ROGER M DREYER MEMORIAL AIRPORT","US","TX","","+29.529","-097.464","+0108.2","20140731","20240129"
"999999","00480","EAGLE RANGE WSO","US","UT","","+41.050","-113.060","+1292.1","20140731","20220701"
"999999","00481","GRANITE PEAK FILLMORE ARPT","US","UT","","+38.958","-112.363","+1519.4","20140730","20240128"
"999999","00483","NEW ORLEANS SUPERDOME HELIPORT","US","LA","","+29.953","-090.083","+0009.1","20140731","20150128"
"999999","00484","HULETT MUNICIPAL AIRPORT","US","WY","","+44.663","-104.568","+1300.0","20140731","20240129"
"999999","03014","TORREON","US","NM","","+35.799","-107.181","+2042.2","20050601","20051231"
"999999","03033","MORIARTY AIRPORT","US","NM","","+34.985","-106.000","+1889.5","20020302","20240129"
"999999","03037","SHALTZ FIELD AIRPORT","US","KS","KCBK","+39.428","-101.046","+0971.1","20020902","20050909"
"999999","03047","MONAHANS 6 ENE","US","TX","","+31.622","-102.807","+0830.3","20030521","20240129"
"999999","03048","SOCORRO 20 N","US","NM","","+34.356","-106.886","+1477.4","20030524","20240129"
"999999","03053","DONA ANA COUNTY AIRPORT AT SANTA TERESA","US","NM","K5T6","+31.883","-106.717","+1253.3","20040102","20051219"
"999999","03054","MULESHOE 19 S","US","TX","","+33.956","-102.774","+1140.6","20040227","20240129"
"999999","03055","GOODWELL 2 E","US","OK","","+36.599","-101.595","+0995.5","20040227","20240129"
"999999","03060","MONTROSE 11 ENE","US","CO","","+38.544","-107.693","+2560.9","20040725","20240129"
"999999","03061","CORTEZ 8 SE","US","CO","","+37.255","-108.504","+2448.8","20051102","20240129"
"999999","03062","LOS ALAMOS 13 W","US","NM","","+35.858","-106.521","+2656.6","20040801","20240129"
"999999","03063","LA JUNTA 17 WSW","US","CO","","+37.864","-103.822","+1336.9","20040803","20240129"
"999999","03067","OAKLEY 19 SSW","US","KS","","+38.870","-100.963","+0874.8","20051030","20240129"
"999999","03072","BRONTE 11 NNE","US","TX","","+32.041","-100.250","+0608.7","20061215","20240129"
"999999","03074","LAS CRUCES 20 N","US","NM","","+32.614","-106.741","+1318.9","20070228","20240129"
"999999","03075","DULCE 1 NW","US","NM","","+36.935","-107.000","+2074.5","20090712","20110304"
"999999","03076","GRAND JUNCTION 9 W","US","CO","","+39.102","-108.735","+1769.7","20090616","20140601"
"999999","03077","HOLBROOK 17 ESE","US","AZ","","+34.822","-109.893","+1710.8","20090711","20140601"
"999999","03078","EADS 16 ENE","US","CO","","+38.544","-102.503","+1209.1","20090619","20140601"
"999999","03079","SAGUACHE 2 WNW","US","CO","","+38.099","-106.171","+2384.5","20090618","20140601"
"999999","03080","RESERVE 1 W","US","NM","","+33.715","-108.777","+1780.6","20090710","20140601"
"999999","03081","TROPIC 9 SE","US","UT","","+37.517","-111.978","+1796.8","20090714","20140601"
"999999","03082","CARRIZOZO 1 W","US","NM","","+33.648","-105.895","+1635.6","20090709","20140601"
"999999","03083","STRATTON 24 N","US","CO","","+39.655","-102.622","+1283.8","20090614","20140601"
"999999","03084","CENTER A 4 SSW","US","CO","","+37.707","-106.144","+2340.3","20091102","20140601"
"999999","03085","BOWIE 23 SSE","US","AZ","","+32.010","-109.389","+1564.5","20100226","20140601"
"999999","03086","SPRINGFIELD 6 WSW","US","CO","","+37.381","-102.719","+1389.0","20100517","20140601"
"999999","03087","SANTA FE 20 WNW","US","NM","","+35.825","-106.318","+2212.2","20100509","20140601"
"999999","03088","WOODLAND PARK 14 WSW","US","CO","","+38.911","-105.265","+2601.5","20100629","20140601"
"999999","03089","ROCKY FORD 1 ESE","US","CO","","+38.039","-103.695","+1271.0","20091101","20140601"
"999999","03090","TAOS 27 NW","US","NM","","+36.652","-105.972","+2484.4","20091103","20140601"
"999999","03091","KIM 9 WSW","US","CO","","+37.217","-103.504","+1789.2","20100515","20140601"
"999999","03092","RATON 26 ESE","US","NM","","+36.778","-103.982","+2204.3","20100513","20140601"
"999999","03093","GENOA 35 N","US","CO","","+39.786","-103.517","+1452.1","20100701","20140601"
"999999","03094","CLAYTON 3 ENE","US","NM","","+36.470","-103.124","+1489.0","20100511","20140601"
"999999","03095","MILLS 6 WSW","US","NM","","+36.061","-104.355","+1788.0","20100512","20140601"
"999999","03096","RIFLE 23 NW","US","CO","","+39.761","-108.127","+2301.2","20100720","20140601"
"999999","03097","MOUNTAINAIR 2 WSW","US","NM","","+34.517","-106.270","+1977.9","20100627","20140601"
"999999","03098","EAGLE 13 SSE","US","CO","","+39.483","-106.734","+2622.8","20100718","20140601"
"999999","03099","CRAIG 30 N","US","CO","","+40.948","-107.608","+1986.7","20100721","20140601"
"999999","03102","ONTARIO INTERNATIONAL ARPT","US","CA","KONT","+34.056","-117.600","+0275.8","19680101","20041231"
"999999","03103","FLAGSTAFF PULLIAM ARPT","US","AZ","KFLG","+35.144","-111.666","+2139.1","19510101","19761231"
"999999","03104","PALM SPRINGS THERMAL AP","US","CA","KTRM","+33.627","-116.159","-0036.0","19500509","19540130"
"999999","03109","CAMP MERCURY","US","NV","","+36.950","-116.083","+1196.0","19510214","19540501"
"999999","03122","TORRANCE AIRPORT","US","CA","","+33.802","-118.342","+0027.4","19530525","19540326"
"999999","03124","FORT HUACHUCA","US","AZ","KFHU","+31.588","-110.344","+1432.0","19710101","19710801"
"999999","03125","YUMA PROVING GROUND","US","AZ","","+32.833","-114.400","+0098.8","19550101","19630101"
"999999","03129","MOJAVE MCAS","US","CA","","+35.050","-118.167","+0842.5","19551003","19581001"
"999999","03133","YUCCA FLATS TEST S T","US","NV","UCC","+36.950","-116.050","+1196.9","19611217","19721231"
"999999","03143","JACKASS FLATS","US","NV","","+36.800","-116.267","+1100.9","19610425","19611217"
"999999","03147","CUDDEBACK GUNNERY RANGE","US","CA","4CB","+35.267","-117.433","+0864.1","19630701","19701231"
"999999","03148","GILA BEND AF AUX AIRPORT","US","AZ","KGBN","+32.883","-112.717","+0261.5","19680903","20041231"
"999999","03154","CAMP PENDLETON MCAS","US","CA","KNFG","+33.300","-117.350","+0023.8","19660701","19721228"
"999999","03157","LONG BEACH NS","US","CA","NWF","+33.750","-118.233","+0004.3","19720601","19721229"
"999999","03163","CALIENTE AIRPORT","US","NV","KP38","+37.612","-114.526","+1333.2","19970902","19971231"
"999999","03174","ZAMPERINE FIELD AIRPORT","US","CA","","+33.800","-118.333","+0029.6","20040702","20051231"
"999999","03724","CARROLL CO RGNL/JJACK B POAGE FIELD AIRPORT","US","MI","KDMW","+39.608","-077.008","+0240.5","20040102","20070713"
"999999","03728","MCCLELLANVILLE 7 NE","US","SC","","+33.153","-079.364","+0002.7","20020815","20240129"
"999999","03733","ELKINS 21 ENE","US","WV","","+39.013","-079.474","+1033.3","20031117","20240129"
"999999","03739","CAPE CHARLES 5 ENE","US","VA","","+37.291","-075.927","+0008.8","20040303","20240129"
"999999","03755","GARRETT COUNTY AIRPORT","US","MD","","+39.580","-079.339","+0894.0","20061018","20240130"
"999999","03758","DURHAM 11 W","US","NC","","+35.971","-079.093","+0171.3","20070329","20240129"
"999999","03759","CHARLOTTESVILLE 2 SSE","US","VA","","+37.998","-078.466","+0358.8","20070329","20240129"
"999999","03761","AVONDALE 2 N","US","PA","","+39.859","-075.786","+0121.9","20060602","20240129"
"999999","03809","DYERSBURG MUNICIPAL AP","US","TN","KDYR","+36.000","-089.409","+0103.0","19490101","19550101"
"999999","03810","HICKORY REGIONAL AP","US","NC","KHKY","+35.743","-081.382","+0362.1","19490101","19550101"
"999999","03811","JACKSON MCKELLAR-SIPES REGL A","US","TN","KMKL","+35.593","-088.917","+0128.6","19490101","19550101"
"999999","03812","ASHEVILLE AIRPORT","US","NC","KAVL","+35.432","-082.538","+0661.4","19480101","19721231"
"999999","03813","MACON MIDDLE GA REGIONAL AP","US","GA","KMCN","+32.685","-083.653","+0110.3","19481201","19721231"
"999999","03814","CORBIN CAA AIRPORT","US","KY","","+36.967","-084.133","+0359.1","19490801","19541011"
"999999","03815","PENSACOLA SAUFLEY NAS","US","FL","NUN","+30.483","-087.350","+0028.0","19481122","19760331"
"999999","03816","PADUCAH BARKLEY FIELD","US","KY","KPAH","+37.056","-088.774","+0125.9","19490901","19650101"
"999999","03817","MALDEN FAA AIRPORT","US","MO","MAW","+36.600","-089.983","+0092.0","19500101","19550101"
"999999","03818","MARIANNA MUNICIPAL AP","US","FL","KMAI","+30.836","-085.184","+0034.4","19500101","19550101"
"999999","03820","AUGUSTA BUSH FIELD","US","GA","KAGS","+33.364","-081.963","+0045.1","19510101","19721231"
"999999","03822","SAVANNAH INTL AP","US","GA","KSAV","+32.130","-081.210","+0015.5","19650101","19721231"
"999999","03838","VANDALIA FAA AIRPORT","US","IL","VLA","+38.983","-089.167","+0163.1","19510401","19550101"
"999999","03840","PENSACOLA ELLYSON FLD NAAS","US","FL","NDP","+30.533","-087.200","+0039.9","19520102","19731221"
"999999","03841","ATDL","US","TN","","+35.998","-084.219","+0310.6","20050101","20160301"
"999999","03847","MEMO-WHITON FIELD AIRPORT","US","TN","KCSV","+35.951","-085.081","+0570.0","19540501","19550101"
"999999","03849","LONDON-CORBIN AP","US","KY","KLOZ","+37.087","-084.077","+0369.1","19541011","19650101"
"999999","03850","CAIRNS FIELD FORT RUCKER","US","AL","KOZR","+31.267","-085.717","+0091.7","19710101","19710101"
"999999","03853","MAYPORT NS","US","FL","KNRB","+30.400","-081.417","+0004.3","19550705","19721231"
"999999","03855","PENSACOLA FOREST SHERMAN NAS","US","FL","KNPA","+30.350","-087.317","+0009.1","19590101","19721231"
"999999","03856","HUNTSVILLE MADISON COUNTY ARP","US","AL","KHSV","+34.644","-086.786","+0196.3","19580901","19721231"
"999999","03858","MCENTIRE ANG","US","SC","KMMT","+33.967","-080.800","+0076.8","19590206","20041231"
"999999","03860","HUNTINGTON TRI-STATE ARPT","US","WV","KHTS","+38.365","-082.555","+0255.4","19611201","19721231"
"999999","03866","MERIDIAN NAAS","US","MS","KNMM","+32.550","-088.567","+0096.6","19610801","19721231"
"999999","03867","SPRINGFIELD AF","US","OH","SGH","+39.850","-083.833","+0323.1","19611006","19701231"
"999999","03868","TERRE HAUTE HULMAN FIELD ANG","US","IN","KHUF","+39.452","-087.309","+0180.7","19611003","20041231"
"999999","03870","GREENVILLE-SPARTANBURG INTL AIRPORT","US","SC","KGSP","+34.884","-082.221","+0296.0","19621015","19721231"
"999999","03872","BECKLEY RALEIGH CO MEM AP","US","WV","KBKW","+37.784","-081.123","+0766.3","19630515","19851231"
"999999","03874","FORT BENNING MCKENNA","US","GA","MKF","+32.367","-084.800","+0134.1","19640302","19650722"
"999999","03876","VALPARAISO","US","FL","","+30.433","-086.933","+0011.9","19670213","19701222"
"999999","03877","SMOKY HILL AF","US","KS","","+38.650","-097.800","+0422.1","19681101","19701230"
"999999","03878","TROY AF","US","AL","KTOI","+31.861","-086.012","+0121.0","19690409","19701219"
"999999","03881","CENTREVILLE WSMO","US","AL","KCKL","+32.900","-087.250","+0138.1","19831101","19831231"
"999999","03883","11 WEST OXMOOR RD","US","AL","","+33.467","-086.833","+0226.8","20020902","20031231"
"999999","03901","LONGVIEW GREGG COUNTY AP","US","TX","KGGG","+32.385","-094.712","+0113.7","19500901","19550101"
"999999","03904","COLLEGE STATION EASTERWOOD FL","US","TX","KCLL","+30.589","-096.365","+0100.0","19510801","19550101"
"999999","03918","FLIPPIN","US","AR","KFLP","+36.291","-092.590","+0219.2","19510701","20041231"
"999999","03919","SALINA (OLD) MUNI AP","US","KS","KSLN","+38.800","-097.650","+0390.8","19520101","19550101"
"999999","03923","MCCONNELL AFB","US","KS","KIAB","+37.617","-097.267","+0417.9","19710101","19710101"
"999999","03927","DALLAS-FORT WORTH INTL AP","US","TX","KDFW","+32.898","-097.019","+0181.7","19530501","19721231"
"999999","03928","WICHITA MUNICIPAL ARPT","US","KS","KICT","+37.648","-097.430","+0408.4","19540101","19721231"
"999999","03929","RICHARDS GEBAUR AFB","US","MO","KGVW","+38.844","-094.560","+0332.2","19710101","19710101"
"999999","03931","FORT POLK AAF","US","LA","KPOE","+31.050","-093.183","+0100.6","19571101","19590504"
"999999","03934","NEW IBERIA NAAS","US","LA","KARA","+30.033","-091.883","+0007.9","19610101","19641016"
"999999","03937","LAKE CHARLES REGIONAL ARPT","US","LA","KLCH","+30.125","-093.228","+0002.7","19640101","19721231"
"999999","03938","FT LNRD WD AAF","US","MO","KTBN","+37.750","-092.150","+0353.3","19710101","19710101"
"999999","03939","CLAIBORNE RANGE AF","US","LA","","+31.067","-092.500","+0057.9","19630701","19640626"
"999999","03940","JACKSON INTERNATIONAL AP","US","MS","KJAN","+32.321","-090.078","+0100.9","19640101","19721231"
"999999","03943","MINERAL WELLS FT WOLTERS AF","US","TX","","+32.850","-098.050","+0253.9","19661003","19701218"
"999999","03944","PALO PINTO DEMPSEY AF","US","TX","","+32.783","-098.267","+0359.1","19680103","19701218"
"999999","03945","COLUMBIA REGIONAL AIRPORT","US","MO","KCOU","+38.817","-092.218","+0273.7","19691101","19721231"
"999999","03947","KANSAS CITY INTERNATIONAL AIRPORT","US","MO","KMCI","+39.297","-094.731","+0312.4","19721001","19721231"
"999999","03948","UNIVERSITY OF OKLAHOMA WESTHEIMER AIRPORT","US","OK","","+35.250","-097.467","+0360.3","20020902","20051231"
"999999","03969","STEPHENVILLE CLARK FIELD","US","TX","KSEP","+32.215","-098.178","+0402.6","19831101","19831231"
"999999","04125","JOHN DAY 35 WNW","US","OR","","+44.556","-119.646","+0684.3","20030330","20240129"
"999999","04126","ARCO 17 SW","US","ID","","+43.462","-113.556","+1804.4","20030710","20240129"
"999999","04127","MURPHY 10 W","US","ID","","+43.204","-116.751","+1204.0","20030629","20240129"
"999999","04128","RILEY 10 WSW","US","OR","","+43.471","-119.692","+1396.9","20030703","20240129"
"999999","04130","ST. MARY 1 SSW","US","MT","","+48.741","-113.433","+1388.4","20030925","20240129"
"999999","04131","MOOSE 1 NNE","US","WY","","+43.662","-110.712","+1970.8","20040630","20240129"
"999999","04133","HEBER CITY MUNI ARPT-RUSS MCDONALD FIELD","US","UT","","+40.482","-111.429","+1718.2","20040702","20171012"
"999999","04134","GRANITE PEAK DUGWAY PROVING GROUND","US","UT","KQCA","+40.160","-113.351","+1310.6","20060802","20240128"
"999999","04136","SPOKANE 17 SSW","US","WA","","+47.417","-117.526","+0691.0","20070801","20240129"
"999999","04137","DILLON 18 WSW","US","MT","","+45.158","-113.006","+1820.0","20070728","20240129"
"999999","04138","BRIGHAM CITY 28 WNW","US","UT","","+41.616","-112.544","+1509.1","20070819","20240129"
"999999","04139","DENIO 52 WSW","US","NV","","+41.848","-119.636","+1981.2","20080616","20240129"
"999999","04140","LEWISTOWN 42 WSW","US","MT","","+46.885","-110.290","+1545.3","20080727","20240129"
"999999","04141","COOS BAY 8 SW","US","OR","","+43.272","-124.319","+0003.7","20080819","20240129"
"999999","04143","PROVO 22 E","US","UT","","+40.282","-111.240","+2379.9","20100731","20140601"
"999999","04221","ROCHE HARBOR SEAPLANE BASE","US","WA","KW39","+48.608","-123.159","+0000.0","20040102","20041231"
"999999","04222","REDDING 12 WNW","US","CA","","+40.651","-122.607","+0432.2","20030326","20240129"
"999999","04223","DARRINGTON 21 NNE","US","WA","","+48.541","-121.446","+0124.1","20030403","20240129"
"999999","04236","CORVALLIS 10 SSW","US","OR","","+44.419","-123.326","+0095.1","20060914","20231219"
"999999","04237","QUINAULT 4 NE","US","WA","","+47.514","-123.812","+0087.2","20060909","20240129"
"999999","04725","BINGHAMTON BROOME COUNTY ARPT","US","NY","KBGM","+42.207","-075.980","+0499.3","19480101","19721231"
"999999","04726","JOHNSTOWN CAMBRIA COUNTY AP","US","PA","KJST","+40.316","-078.834","+0696.2","19480926","19510701"
"999999","04727","GENEVA SAMPSON AFB","US","NY","","+42.750","-076.900","+0187.1","19520102","19560624"
"999999","04728","NIAGARA FALLS","US","NY","E4C8","+37.864","-103.823","+1336.9","19520301","19540121"
"999999","04739","BELMAR ASC","US","NJ","KBLM","+40.183","-074.067","+0025.9","19550101","19710801"
"999999","04741","SCHENECTADY","US","NY","KSCH","+42.850","-073.950","+0115.2","19500101","19771201"
"999999","04751","BRADFORD REGIONAL AP","US","PA","KBFD","+41.800","-078.633","+0655.3","19570701","19721231"
"999999","04769","MAYNARD","US","MA","","+42.417","-071.483","+0063.1","19581001","19710801"
"999999","04780","FITCHBURG MUNICIPAL AP","US","MA","KFIT","+42.552","-071.756","+0106.1","19550101","19591231"
"999999","04782","SCHENECTADY","US","NY","","+42.833","-073.917","+0067.1","19611005","19620809"
"999999","04783","BELMAR MONMOUTH AAF","US","NJ","BLM","+40.183","-074.117","+0050.0","19630101","19631129"
"999999","04854","GAYLORD OTSEGO COUNTY AP","US","MI","KGLR","+45.013","-084.701","+0404.8","19980302","20051231"
"999999","04856","SEUL CHOIX POINT","US","MI","KP75","+45.950","-086.230","+0178.0","19980902","20041231"
"999999","04990","SIOUX FALLS 14 NNE","US","SD","","+43.735","-096.622","+0485.9","20020728","20240129"
"999999","04994","GOODRIDGE 12 NNW","US","MN","","+48.306","-095.874","+0350.5","20030820","20240129"
"999999","10502","GEORGETOWN","GY","","","+06.500","-058.250","","19490101","19490513"
"999999","10701","BALBOA ALBROOK","PM","","MBLB","+08.967","-079.550","+0009.1","19490101","19671230"
"999999","10715","COCO SOLO","PM","","MBFS","+09.367","-079.900","+0004.0","19450501","19570718"
"999999","10718","FORT KOBBE","PM","","MBHO","+08.917","-079.600","+0015.8","19541213","19680101"
"999999","10719","FORT SHERMAN","PM","","MBFS","+09.367","-079.950","+0009.1","19650401","19710701"
"999999","11610","WALLER BWI","TD","","","+10.617","-061.217","+0041.1","19490101","19491220"
"999999","11618","SAN JUAN NS","RQ","","","+18.467","-066.117","+0013.1","19450301","19620501"
"999999","11621","TRINIDAD BWI","TD","","MCGU","+10.683","-061.617","+0013.1","19450301","19550831"
"999999","11624","CHRISTIANSTED HAMILTON FIELD","VQ","VI","TISX","+17.700","-064.813","+0016.8","19510301","19610701"
"999999","11630","ROOSEVELT ROADS","RQ","PR","TJNR","+18.255","-065.641","+0011.6","19470701","19721201"
"999999","11631","SAN JUAN CITY","RQ","","","+18.467","-066.100","+0014.9","19500301","19550524"
"999999","11637","PONCE SANTA ISABEL","RQ","","","+17.967","-066.400","+0009.1","19510301","19540401"
"999999","11639","VIEQUES ISLAND NS","RQ","","","+18.117","-065.383","+0002.1","19531001","19531120"
"999999","11640","CHARLOTTE AMALIE HARRY S TRUM","VQ","VI","TIST","+18.336","-064.980","+0003.4","19530101","19610701"
"999999","11641","SAN JUAN L M MARIN INTL AP","RQ","PR","TJSJ","+18.433","-066.011","+0002.4","19550524","19951231"
"999999","11644","ST LUCIA ISLAND","ST","","","+13.750","-060.983","+0099.1","19560801","19571003"
"999999","11647","ST JOHNS","AC","","MKPA","+17.133","-061.783","+0018.9","19580101","19700213"
"999999","11650","SAN ISIDRO","DR","","MSSO","+18.500","-069.750","+0035.1","19650514","19660918"
"999999","11704","KINGSTON","JM","","MKJP","+17.900","-077.283","+0004.9","19490101","19490930"
"999999","11801","MERCEDES","","","MNMG","+12.133","-086.200","+0063.1","19421001","19460529"
"999999","11803","CORINTO","","","MNCT","+12.483","-087.183","+0004.0","19450401","19451201"
"999999","11806","PUERTO CASTILLA","HO","","MHCT","+16.017","-085.950","+0002.1","19450501","19451201"
"999999","11807","SWAN ISLAND","HO","","MHIC","+17.400","-083.933","+0011.0","19480701","19490101"
"999999","11813","ROBERTS","CJ","WI","MWCR","+19.300","-081.367","+0001.8","19660201","19721231"
"999999","12706","GREAT EXUMA ISLAND","BF","","MGTE","+23.517","-075.783","+0018.9","19450401","19450623"
"999999","12712","GOLD ROCK CREEK","BF","","MYGM","+26.617","-078.367","+0006.1","19510122","19701231"
"999999","12713","ELEUTHERA ISLAND","BF","","MYEM","+25.267","-076.300","+0010.1","19520201","19701231"
"999999","12714","GRAND TURK ISLAND","TK","","MBJT","+21.433","-071.133","+0003.0","19541115","19701231"
"999999","12715","MAYAGUAN","BF","","","+22.367","-073.033","+0021.0","19550115","19571002"
"999999","12716","SAN SALVADOR","BF","","MYSM","+24.067","-074.517","+0009.1","19550201","19641216"
"999999","12810","MACDILL AAF","US","FL","KMCF","+27.850","-082.517","+0004.3","19710101","19710101"
"999999","12815","PINECASTLE AAF","US","FL","KMCO","+28.434","-081.325","+0032.3","19710101","19710101"
"999999","12826","HOMESTEAD AAF","US","FL","KHST","+25.483","-080.383","+0002.1","19710101","19710101"
"999999","12832","APALACHICOLA","US","FL","KAAF","+29.733","-085.033","+0005.8","19480101","19490101"
"999999","12833","CROSS CITY AIRPORT","US","FL","KCTY","+29.633","-083.105","+0012.8","19490101","19550101"
"999999","12834","DAYTONA BEACH REGIONAL ARPT","US","FL","KDAB","+29.183","-081.048","+0012.5","19480101","19721231"
"999999","12835","FORT MYERS PAGE FIELD","US","FL","KFMY","+26.585","-081.861","+0005.5","19480101","19751231"
"999999","12836","KEY WEST INTL ARPT","US","FL","KEYW","+24.555","-081.752","+0006.4","19480101","19721231"
"999999","12838","MELBOURNE REGIONAL AP","US","FL","KMLB","+28.101","-080.644","+0008.2","19480101","19550101"
"999999","12839","MIAMI INTL AP","US","FL","KMIA","+25.791","-080.316","+0009.1","19480101","19721231"
"999999","12841","ORLANDO MUNICIPAL ARPT","US","FL","KORL","+28.545","-081.333","+0034.1","19500101","19721231"
"999999","12842","TAMPA INTL ARPT","US","FL","KTPA","+27.962","-082.540","+0003.4","19480101","19721231"
"999999","12843","VERO BEACH MUNICIPAL ARPT","US","FL","KVRB","+27.653","-080.243","+0008.5","19490114","19550101"
"999999","12844","WEST PALM BEACH INTL ARPT","US","FL","KPBI","+26.685","-080.099","+0006.4","19480101","19751231"
"999999","12846","DAYTONA BEACH NAS","US","FL","","+29.183","-081.067","+0018.9","19450201","19460201"
"999999","12847","DELAND NAS","US","FL","","+29.083","-081.417","+0032.0","19450301","19460101"
"999999","12848","DINNER KEY NAF","US","FL","","+25.733","-080.233","+0004.0","19450309","19450501"
"999999","12849","FORT LAUDERDALE HOLLYWOOD INT","US","FL","KFLL","+26.072","-080.154","+0003.4","19460101","19461011"
"999999","12850","KEY WEST NAS","US","FL","KNQX","+24.583","-081.683","+0007.3","19450301","19721231"
"999999","12851","MELBOURNE NAS","US","FL","","+28.100","-080.633","+0017.1","19450401","19460101"
"999999","12852","MIAMI MCAS","US","FL","","+25.917","-080.283","+0007.9","19460101","19580801"
"999999","12853","RICHMOND NAS","US","FL","","+25.617","-080.417","+0009.1","19450301","19451117"
"999999","12854","SANFORD AIRPORT","US","FL","KSFB","+28.780","-081.244","+0016.8","19450401","19680517"
"999999","12855","VERO BEACH NAS","US","FL","","+27.650","-080.417","+0015.8","19450201","19460401"
"999999","12857","SAN JULIAN","CU","","MUSJ","+22.067","-084.150","+0017.1","19450301","19451201"
"999999","12858","KEY WEST WB CITY","US","FL","","+24.567","-081.800","+0007.9","19530701","19570701"
"999999","12863","BURRWOOD WB","US","LA","","+28.967","-089.383","+0004.0","19560801","19650201"
"999999","12881","VALKARIA","US","FL","","+27.950","-080.567","+0009.1","19620315","19670712"
"999999","12884","BOOTHVILLE","US","LA","","+29.333","-089.408","+0000.9","19650201","20200618"
"999999","12889","BOMBING RANGE DETACHMENT ASTOR","US","FL","","+29.143","-081.633","+0028.0","19960702","19971231"
"999999","12907","LAREDO AFB","US","TX","KLRD","+27.533","-099.467","+0154.8","20040702","20081123"
"999999","12910","SAN MARCOS GARY AFB","US","TX","KRJO","+29.883","-097.867","+0178.0","19510501","19560816"
"999999","12911","RANDOLPH AFB","US","TX","KRND","+29.533","-098.262","+0232.3","19710101","19710101"
"999999","12917","PORT ARTHUR JEFFERSON COUNTY","US","TX","KBPT","+29.951","-094.021","+0004.9","19480701","19721231"
"999999","12918","HOUSTON WILLIAM P HOBBY AP","US","TX","KHOU","+29.638","-095.282","+0014.3","19480701","19690601"
"999999","12922","VICTORIA","US","TX","","+28.783","-097.083","+0035.1","19480701","19610701"
"999999","12925","BEEVILLE CHASE NAAS","US","TX","KNIR","+28.367","-097.667","+0057.9","19450301","20041231"
"999999","12926","CORPUS CHRISTI NAS","US","TX","KNGP","+27.683","-097.283","+0005.8","19450301","19721231"
"999999","12927","HOUMA NAS","US","LA","KHUM","+29.566","-090.660","+0003.0","19450301","20041231"
"999999","12928","KINGSVILLE","US","TX","KNQI","+27.500","-097.817","+0017.7","19450301","19721231"
"999999","12930","NEW ORLEANS AUDUBON GOLF SITE (AUDUBON PARK)","US","LA","","+29.917","-090.130","+0006.1","19480701","20031231"
"999999","12931","SAN ANTONIO BROOKS AFB","US","TX","BRX","+29.350","-098.450","+0182.0","19490101","19600622"
"999999","12935","PALACIOS MUNICIPAL AP","US","TX","KPSX","+28.725","-096.254","+0004.6","19560101","19590101"
"999999","12945","DOWNTOWN","US","TX","","+29.767","-095.367","+0015.9","20020902","20031231"
"999999","12946","CORPUS CHRISTI CABANISS NAAS","US","TX","KNGW","+27.700","-097.433","+0009.1","19490201","20210905"
"999999","12947","COTULLA FAA AP","US","TX","KCOT","+28.457","-099.218","+0146.0","19491001","19550101"
"999999","12956","MATAGORDA ISLAND AF","US","TX","","+28.333","-096.450","+0002.1","19550808","19591224"
"999999","12957","PORT ISABEL CAMERON COUNTY AP","US","TX","KPIL","+26.166","-097.346","+0005.8","19571101","20041231"
"999999","12958","NEW ORLEANS ALVIN CALLENDER F","US","LA","KNBG","+29.817","-090.017","+0000.3","19580101","19721231"
"999999","12960","HOUSTON INTERCONTINENTAL AP","US","TX","KIAH","+29.980","-095.360","+0032.0","19690601","19721231"
"999999","12973","OUTLYING LANDING FIELD","US","TX","KNVT","+27.631","-097.310","+0007.0","19960702","20041231"
"999999","12987","EDINBURG 17 NNE","US","TX","","+26.526","-098.063","+0019.5","20040219","20240129"
"999999","12988","LAKE PALOURD BASE HELIPORT","US","LA","","+29.693","-091.099","+0001.5","20140801","20161104"
"999999","12989","CAMERON HELIPORT","US","LA","","+29.783","-093.300","+0000.9","20050601","20050912"
